lon,lat,order,x,y,distance,bearing
4.37749,51.926099,1154,85548.28153,437996.0535,15.3205776,-94.58202237
4.377307,51.92609,1155,85535.68077,437995.2272,12.6285292,-94.5480366
4.376906,51.926069,1156,85508.06728,437993.2743,27.68400513,-94.84147957
4.376724,51.92606,1157,85495.53529,437992.4471,12.55996426,-94.57291783
4.376506,51.926051,1158,85480.52719,437991.6543,15.02986023,-93.82018644
4.376109,51.926036,1159,85453.19807,437990.3654,27.36103081,-93.4969868
4.375813,51.926024,1160,85432.82042,437989.3137,20.4059105,-93.75151824
4.375315,51.926005,1162,85398.53822,437987.6768,34.32317371,-93.53103427
4.37491,51.92599,1163,85370.65879,437986.396,27.9103837,-93.42806717
4.374736,51.925983,1164,85358.6801,437985.784,11.99498583,-93.72289564
4.374506,51.925974,1165,85342.84658,437985.0032,15.85364176,-93.62140191
4.374101,51.925959,1166,85314.96713,437983.7227,27.91040286,-93.4280648
4.373701,51.925945,1167,85287.43311,437982.5488,27.56056606,-93.23992676
4.373301,51.92593,1168,85259.89752,437981.2638,27.56708749,-93.4708132
4.372899,51.925915,1169,85232.22435,437979.9809,27.70442815,-93.45358465
4.372501,51.9259,1170,85204.8263,437978.6943,27.42977676,-93.48821075
4.372101,51.925885,1171,85177.29066,437977.4098,27.56711495,-93.47080971
4.371698,51.925876,1173,85149.55799,437976.7958,27.74100747,-92.06855101
4.371295,51.925867,1174,85121.82531,437976.182,27.74101301,-92.06855059
4.370884,51.925882,1176,85093.57971,437978.2459,28.32248021,-86.62155126
4.370555,51.925911,1178,85070.99595,437981.7887,22.86121734,-81.88584901
4.370217,51.925959,1180,85047.82277,437987.4539,23.85695157,-77.06365062
4.369888,51.926031,1182,85025.30604,437995.7805,24.00832851,-70.50745678
4.36973,51.926078,1183,85014.51191,438001.1613,12.06162307,-64.30590986
4.369555,51.92613,1184,85002.55632,438007.1148,13.35663404,-64.33037784
4.369382,51.926185,1185,84990.743,438013.4001,13.38206771,-62.78687675
4.369052,51.926305,1187,84968.23251,438027.0679,26.33643425,-59.53732379
4.368744,51.92644,1189,84947.25868,438042.3834,25.97187548,-54.66511666
4.368468,51.926588,1191,84928.50622,438059.1143,25.13260948,-49.06363864
4.368326,51.926671,1192,84918.86895,438068.4848,13.44264126,-46.60696168
4.368199,51.926746,1193,84910.25093,438076.951,12.08146776,-46.31258631
4.36794,51.9269,1194,84892.67733,438094.3331,24.71917988,-46.11715785
4.367682,51.927053,1195,84875.17106,438111.6031,24.59244908,-46.19280638
4.367485,51.927146,1197,84861.76677,438122.1393,17.0505053,-52.63514979
4.367324,51.927219,1198,84850.80734,438130.4159,13.73431127,-53.74380644
4.367201,51.927269,1199,84842.42562,438136.0971,10.12621493,-56.67438905
4.366904,51.927371,1201,84822.15767,438147.7312,23.37099602,-60.94760636
4.366588,51.927455,1203,84800.55489,438157.3813,23.66148591,-66.73375696
4.366258,51.927522,1205,84777.96274,438165.1538,23.89309568,-71.81962852
4.365953,51.927563,1207,84757.04946,438170.0097,21.47082732,-77.73274453
4.365778,51.927576,1209,84745.0336,438171.6251,12.12462997,-83.14827652
4.365595,51.927585,1210,84732.46126,438172.8032,12.6281148,-85.45166862
4.365449,51.927583,1212,84722.41652,438172.7219,10.04562682,-91.26926948
4.365278,51.92758,1213,84710.65076,438172.5535,11.76761704,-91.62539163
4.365082,51.927571,1215,84697.15615,438171.7419,13.51974037,-94.2476546
4.364852,51.927556,1216,84681.31369,438170.2957,15.90921303,-96.02172458
4.36464,51.927532,1218,84666.69514,438167.8308,14.8257096,-100.3765742
4.364499,51.927509,1219,84656.9614,438165.4086,10.03116017,-104.7804505
4.364242,51.927455,1221,84639.20082,438159.6499,18.67187311,-108.7709174
4.36409,51.927417,1223,84628.68699,438155.5696,11.27844564,-112.0170738
4.363938,51.92737,1224,84618.15905,438150.4881,11.69077977,-116.5717043
4.363794,51.927321,1226,84608.17818,438145.1764,11.30691373,-118.8281975
4.363642,51.927262,1227,84597.63139,438138.7599,12.34594405,-122.1222683
4.363508,51.927204,1228,84588.32416,438132.4373,11.25228701,-124.9960908
4.363351,51.927129,1230,84577.40835,438124.2458,13.64832677,-127.6926528
4.363233,51.927065,1231,84569.19213,438117.2402,10.79802302,-131.2597688
4.363114,51.926995,1233,84560.89769,438109.5681,11.29922988,-133.5750859
4.363004,51.926921,1234,84553.21598,438101.4423,11.18262249,-137.4165031
4.362894,51.92684,1236,84545.52326,438092.5378,11.76790829,-139.983313
4.362778,51.92675,1237,84537.40372,438082.6379,12.80443489,-141.4502499
4.362679,51.926656,1239,84530.44714,438072.2765,12.48077788,-146.9303963
4.362585,51.926559,1240,84523.82971,438061.5765,12.58162695,-149.0728866
4.362519,51.926478,1242,84519.1632,438052.6293,10.09153298,-153.2627933
4.362449,51.926377,1243,84514.19017,438041.4611,12.22607921,-156.8052071
4.362393,51.92628,1245,84510.18632,438030.7243,11.45969158,-160.356943
4.362335,51.926161,1246,84506.01038,438017.5419,13.82873195,-163.2305871
4.362298,51.926071,1247,84503.3243,438007.5654,10.33234199,-165.7389553
4.362266,51.925982,1249,84500.98369,437997.6953,10.1443904,-167.4671882
4.362227,51.925854,1251,84498.10041,437983.4933,14.49253182,-169.3318389
4.362212,51.92575,1254,84496.90552,437971.938,11.61757426,-174.9042699
4.362208,51.925647,1255,84496.46879,437960.4833,11.46369487,-178.6245778
4.362205,51.925535,1257,84496.08671,437948.0263,12.46349391,-179.0512292
4.362212,51.925427,1258,84496.39872,437936.0047,12.02636574,177.7052214
4.362229,51.925322,1260,84497.40326,437924.307,11.74130938,174.283698
4.362259,51.925217,1261,84499.30197,437912.5968,11.8638035,169.9821291
4.362289,51.925116,1263,84501.20696,437901.3316,11.42578836,169.5938666
4.362336,51.925007,1265,84504.26871,437889.1599,12.55157286,165.0724273
4.36242,51.924861,1267,84509.81737,437872.8361,17.24199931,160.418513
4.36249,51.924755,1268,84514.46586,437860.9758,12.73938859,157.7900092
4.362652,51.924556,1270,84525.29652,437838.6802,24.78839636,153.282833
4.362782,51.924432,1271,84534.04384,437824.7593,16.44191338,147.0487677
4.362921,51.924311,1273,84543.41495,437811.1635,16.51348306,144.6153819
4.36305,51.924214,1274,84552.13591,437800.2473,13.97281301,140.5710931
4.363142,51.924142,1276,84558.35111,437792.1482,10.20956842,141.6901642
4.363299,51.924032,1277,84568.9777,437779.7587,16.32341513,138.5727477
4.363508,51.923887,1279,84583.12625,437763.4251,21.61062018,138.2929137
4.363618,51.923808,1281,84590.56869,437754.5299,11.5986925,139.2745066
4.363833,51.923646,1282,84605.10346,437736.2993,23.31679172,140.6286055
4.364087,51.923465,1284,84622.29117,437715.9173,26.66312341,139.0530339
4.364348,51.923284,1285,84639.96052,437695.5286,26.98122048,138.2804858
4.364609,51.923102,1286,84657.62845,437675.0287,27.06441963,138.4371263
4.364721,51.923025,1287,84665.21185,437666.3541,11.52260542,138.0334743
4.36484,51.922911,1288,84673.21888,437653.5566,15.09681703,147.1609583
4.365079,51.92272,1290,84689.35973,437632.0769,26.86980207,142.2711989
4.365175,51.922647,1291,84695.84894,437623.8628,10.46862885,140.8849316
4.365289,51.922529,1292,84703.50593,437610.6252,15.29345748,149.1481007
4.365366,51.92245,1293,84708.67888,437601.7621,10.26284292,148.9245126
4.365468,51.922323,1294,84715.49642,437587.5349,15.77721722,153.5912017
4.365608,51.922104,1296,84724.78402,437563.036,26.20169909,158.4326565
4.365726,51.921877,1298,84732.5459,437537.6684,26.5299296,162.1817839
4.3658,51.921654,1300,84737.28747,437512.7884,25.32919679,168.4048534
4.365835,51.921442,1302,84739.36357,437489.1699,23.71094656,174.1713498
4.365873,51.921157,1304,84741.53194,437457.4272,31.81835416,175.2869938
4.365886,51.921055,1305,84742.26672,437446.0673,11.38430408,175.4940344
4.365927,51.920903,1306,84744.84941,437429.1179,17.14602708,170.5310066
4.365974,51.920728,1307,84747.8089,437409.6039,19.7381896,170.5711455
4.366009,51.920456,1309,84749.79132,437379.3104,30.35995402,175.450828
4.366043,51.920192,1310,84751.71749,437349.9079,29.46717452,175.4468791
4.366078,51.919924,1311,84753.70622,437320.0594,29.91631316,175.3831665
4.366113,51.919653,1312,84755.6903,437289.8772,30.24903929,175.4340305
4.366147,51.919389,1313,84757.61655,437260.4746,29.46717382,175.4467976
4.366181,51.919126,1314,84759.5444,437231.1834,29.35626025,175.4295314
4.366231,51.918862,1316,84762.57137,437201.7654,29.57492861,173.3203312
4.366283,51.918595,1317,84765.73128,437172.0117,29.92262719,173.1329399
4.366334,51.918329,1318,84768.82401,437142.3703,29.80398504,173.2386434
4.366369,51.918146,1319,84770.94578,437121.9779,20.50354642,173.2551249
4.366455,51.917808,1321,84776.33384,437084.2928,38.07048152,171.0585305
4.366519,51.917553,1322,84780.3382,437055.8625,28.71245031,171.1780599
4.366587,51.917296,1324,84784.61466,437027.2059,28.97553656,170.7077163
4.366724,51.916783,1325,84793.23811,436970.003,57.85245043,170.6225684
4.366781,51.91657,1326,84796.82671,436946.252,24.02192431,170.6035873
4.36688,51.916273,1328,84803.17357,436913.1155,33.74068694,168.3526816
4.366965,51.91602,1329,84808.62609,436884.8875,28.75136836,168.2630881
4.367048,51.91577,1330,84813.94577,436856.9952,28.39664118,168.3978784
4.36708,51.915676,1331,84816.00047,436846.5069,10.68823148,168.1116941
4.36714,51.91552,1332,84819.88468,436829.0941,17.84167062,166.6209173
4.367237,51.91527,1333,84826.16765,436801.1883,28.605955,166.507395
4.367328,51.915035,1334,84832.06132,436774.957,26.88671747,166.5329917
4.367437,51.914759,1336,84839.12943,436744.1472,31.61194575,166.2753749
4.367536,51.914509,1337,84845.55022,436716.2394,28.6383997,166.2394454
4.36766,51.914245,1339,84853.66921,436686.7501,30.58825153,163.8029514
4.367771,51.91401,1340,84860.93916,436660.4996,27.24014349,163.716531
4.367901,51.913738,1342,84869.45865,436630.1145,31.5585822,163.5337562
4.367958,51.91362,1343,84873.19613,436616.9321,13.70267753,163.3673538
4.368024,51.913486,1344,84877.52786,436601.9611,15.58593344,163.0592057
4.368147,51.913238,1345,84885.6034,436574.2528,28.86272972,162.9479486
4.368271,51.912988,1346,84893.74471,436546.321,29.09566911,162.9468139
4.368393,51.912741,1347,84901.7532,436518.7249,28.7362214,163.013883
4.368522,51.912499,1349,84910.25118,436491.6784,28.35174354,161.7542831
4.368652,51.912259,1350,84918.82119,436464.8533,28.16228264,161.4794823
4.36878,51.91202,1351,84927.25524,436438.1415,28.01323931,161.6740108
4.368828,51.911931,1352,84930.41901,436428.1941,10.43897703,161.5539685
4.368913,51.911784,1353,84936.03807,436411.7586,17.37044539,160.3224057
4.369048,51.911549,1354,84944.96017,436385.485,27.74865946,160.4406249
4.369155,51.911364,1355,84952.03379,436364.8009,21.86141594,160.3176131
4.369314,51.911082,1357,84962.53411,436333.2756,33.22988167,160.7758489
4.369446,51.910846,1358,84971.24853,436306.8937,27.78540236,160.9182965
4.369575,51.910609,1360,84979.75507,436280.4035,27.82404188,161.3948667
4.369701,51.910372,1361,84988.0553,436253.9162,27.75888018,161.7986232
4.36975,51.91028,1362,84991.28345,436243.6341,10.7775088,161.7677969
4.369813,51.910138,1363,84995.39702,436227.7761,16.38373006,164.6559502
4.369919,51.909901,1364,85002.32132,436201.3081,27.36025857,164.5374517
4.370011,51.909659,1366,85008.27463,436174.2974,27.66057235,166.7685676
4.37008,51.909479,1367,85012.74199,436154.2062,20.58300123,166.6621793
4.370184,51.909178,1369,85019.42925,436120.6202,34.24712776,167.9374254
4.370249,51.908934,1371,85023.52187,436093.413,27.51484586,170.643826
4.370305,51.90869,1373,85026.99527,436066.2144,27.42096941,171.9208082
4.370344,51.908484,1375,85029.35813,436043.2596,23.07731684,173.3213646
4.370364,51.908307,1377,85030.4588,436023.5494,19.74204991,176.0022427
4.370378,51.908201,1378,85031.25714,436011.7435,11.83344123,175.3299104
4.370412,51.907956,1379,85033.21532,435984.4549,27.36030741,175.0941038
4.370427,51.907842,1380,85034.07003,435971.7581,12.72621446,175.3473527
4.370432,51.907714,1381,85034.21487,435957.5135,14.24615302,178.6159666
4.370441,51.907476,1382,85034.46376,435931.0276,26.4884544,178.6601391
4.37045,51.907244,1383,85034.72199,435905.2093,25.82104711,178.6254935
4.370428,51.906796,1385,85032.51099,435855.3911,49.86997089,-178.2602329
4.370387,51.906367,1387,85029.02211,435807.7049,47.81625892,-176.6169721
4.37035,51.906154,1389,85026.14461,435784.0446,23.83597217,-173.8673892
4.370317,51.905984,1390,85023.60925,435765.1641,19.05100343,-173.1533395
4.37027,51.90574,1392,85019.99534,435738.0647,27.34081313,-173.205527
4.37023,51.905533,1393,85016.92067,435715.0747,23.195907,-173.1840495
4.370178,51.905265,1394,85012.92527,435685.3102,30.03315654,-173.1562977
4.370147,51.905109,1395,85010.54925,435667.9852,17.48805638,-172.9925427
4.370105,51.904896,1396,85007.32753,435644.3297,23.87518933,-173.0461018
4.370063,51.904683,1397,85004.10579,435620.6742,23.87519013,-173.046069
4.370016,51.904442,1398,85000.49636,435593.9086,27.00939484,-173.1215559
4.369986,51.904249,1399,84998.13147,435572.4665,21.57328081,-174.5079348
4.36995,51.904024,1400,84995.30385,435547.4703,25.15705392,-174.3478344
4.36993,51.903798,1402,84993.57569,435522.3473,25.18365585,-176.8667329
4.36991,51.903576,1403,84991.85374,435497.6694,24.73927046,-176.8103774
4.369909,51.903338,1405,84991.41435,435471.1932,26.48128277,-179.851086
4.369908,51.903103,1406,84990.97964,435445.0508,26.1474863,-179.8491842
4.369907,51.902871,1407,84990.5496,435419.2421,25.81368991,-179.8472332
4.369918,51.902642,1409,84990.95002,435393.7556,25.49104609,178.2980384
4.369928,51.902422,1410,84991.29565,435369.2713,24.48808444,178.3894086
4.369936,51.902242,1411,84991.56593,435349.2388,20.03535701,178.425175
4.369963,51.902044,1413,84993.11572,435327.1856,22.1088074,175.1783265
4.369993,51.901861,1414,84994.89533,435306.7982,20.46601295,174.2095015
4.370026,51.901684,1416,84996.89076,435287.0755,19.82453609,173.4210626
4.370086,51.901416,1417,85000.60263,435257.2031,30.10375719,172.1151233
4.370133,51.901231,1418,85003.54911,435236.5769,20.83676279,171.0685418
4.370184,51.901048,1419,85006.774,435216.1693,20.66194913,170.2184703
4.370211,51.900957,1420,85008.49047,435206.0197,10.29429216,169.5995525
4.37024,51.900863,1421,85010.33991,435195.5344,10.64772114,169.1952064
4.370302,51.900679,1422,85014.32032,435175.005,20.91287906,168.2256008
4.370353,51.900535,1423,85017.606,435158.9361,16.40226123,167.6422314
4.370387,51.900445,1424,85019.80581,435148.891,10.28370966,166.8461504
4.370464,51.900255,1425,85024.80927,435127.6796,21.79466594,165.9258989
4.370543,51.900067,1426,85029.95352,435106.6889,21.61311039,165.4283969
4.37063,51.899876,1427,85035.64372,435085.3566,22.07927746,164.263213
4.370719,51.899693,1428,85041.48406,435064.9125,21.26314859,163.2555283
4.370858,51.899426,1429,85050.63485,435035.0754,31.21052087,162.1484877
4.371008,51.899162,1430,85060.54745,435005.5615,31.13579758,160.6336868
4.371168,51.898899,1431,85071.14996,434976.1492,31.26663236,159.3758871
4.371338,51.898639,1432,85082.44548,434947.061,31.20600386,157.9769507
4.37161,51.898259,1433,85100.57456,434904.525,46.24077423,156.1153425
4.371875,51.897918,1434,85118.28279,434866.3345,42.09858732,154.3232465
4.372136,51.897606,1435,85135.76106,434831.3741,39.08819146,152.6372194
4.372449,51.897263,1436,85156.77032,434792.9151,43.82572189,150.5531968
4.372667,51.89704,1437,85171.42783,434767.8972,28.99702266,148.8348977
4.372891,51.896822,1438,85186.50622,434743.4299,28.74191532,147.5562397
4.373121,51.896607,1439,85202.00236,434719.2906,28.68668172,146.5022316
4.373351,51.896402,1440,85217.51417,434696.2638,27.76566337,145.2348225
4.373595,51.896195,1442,85233.9866,434673.0012,28.50578819,143.8983539
4.373851,51.895987,1443,85251.28355,434649.6158,29.08868061,142.7126577
4.374087,51.895797,1444,85267.23203,434628.2522,26.66151512,142.4590439
4.375338,51.894842,1445,85351.85559,434520.8106,136.7731552,140.9766926
4.375618,51.894613,1447,85370.77301,434495.0664,31.94903713,142.893133
4.37583,51.89444,1448,85385.09692,434475.6174,24.15581138,142.8316224
4.37596,51.894333,1449,85393.8791,434463.5893,14.89380473,143.0682124
4.376153,51.894164,1451,85406.90163,434444.6035,23.02398986,144.7563754
4.376351,51.893979,1453,85420.24365,434423.833,24.68785727,146.488292
4.376584,51.893729,1455,85435.89431,434395.7979,32.10955518,150.030769
4.376751,51.89354,1457,85447.09666,434374.6121,23.96647802,151.3350175
4.376916,51.893345,1458,85458.15217,434352.7608,24.4901996,152.3668086
4.377065,51.893147,1460,85468.10185,434330.5911,24.30139137,155.0334014
4.377213,51.892942,1461,85477.97196,434307.6436,24.98149113,155.9304692
4.377345,51.892736,1463,85486.73932,434284.6002,24.65628397,158.3735904
4.377473,51.89252,1464,85495.21598,434260.4481,25.59780709,159.8645086
4.377586,51.892328,1465,85502.69733,434238.9803,22.73524124,159.9911212
4.377709,51.892078,1467,85510.77746,434211.0506,29.07661346,163.0689834
4.377758,51.891979,1468,85513.99731,434199.9902,11.52021262,162.9733054
4.377804,51.891849,1469,85516.9628,434185.4839,14.80709311,167.6507461
4.377888,51.891617,1470,85522.38641,434159.594,26.4533695,167.3728085
4.377935,51.891485,1471,85525.41769,434144.8643,15.03921591,167.5757564
4.377967,51.891381,1472,85527.45973,434133.2638,11.77942896,169.2209617
4.378043,51.891138,1473,85532.31579,434106.1578,27.5390642,169.0477276
4.378118,51.890898,1474,85537.10771,434079.3865,27.19827285,169.0564596
4.378189,51.890654,1476,85541.61817,434052.174,27.58524842,169.793491
4.37826,51.890409,1477,85546.12714,434024.8503,27.69476356,169.8342252
4.378299,51.890271,1478,85548.59864,434009.4608,15.58759408,170.081248
4.378333,51.890161,1479,85550.76921,433997.191,12.46100593,169.1728331
4.378409,51.889919,1480,85555.6271,433970.1962,27.42985516,169.0032788
4.378449,51.88979,1481,85558.18139,433955.807,14.61501328,169.1390057
4.37849,51.889675,1482,85560.82614,433942.9742,13.1031538,167.5596786
4.378579,51.889428,1483,85566.57131,433915.4108,28.15729921,167.4311344
4.378629,51.889288,1484,85569.79705,433899.7883,15.95296143,167.5385774
4.378671,51.889176,1485,85572.51534,433887.2884,12.79278922,166.9363627
4.378767,51.888921,1486,85578.73016,433858.8283,29.1322915,166.8868266
4.37887,51.888664,1488,85585.42383,433830.1391,29.46134424,166.0720903
4.378974,51.888406,1489,85592.18488,433801.3377,29.58594574,165.9944669
4.379089,51.888148,1491,85599.70324,433772.5258,29.77831017,164.5803841
4.379205,51.887889,1492,85607.28899,433743.6017,29.90390991,164.509815
4.379259,51.88777,1493,85610.82274,433730.3116,13.75263823,164.3155359
4.379323,51.887633,1494,85615.01714,433715.0095,15.86743429,163.8770069
4.37944,51.88738,1495,85622.68117,433686.752,29.28000048,164.0309107
4.379557,51.887129,1496,85630.34837,433658.7169,29.0661332,163.9101423
4.379638,51.886875,1498,85635.53277,433630.3825,28.80636337,168.8370109
4.379676,51.886745,1499,85637.94827,433615.884,14.69919439,169.7471534
4.379752,51.886604,1500,85642.96279,433600.1254,16.53804147,161.55439
4.379889,51.88635,1501,85652.00246,433571.7376,29.79395419,161.5427096
4.380026,51.886095,1502,85661.04069,433543.2386,29.89953231,161.6101151
4.380166,51.885836,1503,85670.27939,433514.2917,30.38709623,161.5051802
4.380304,51.885579,1504,85679.38361,433485.5693,30.13245223,161.6191739
4.380444,51.88532,1505,85688.62253,433456.6225,30.38712884,161.5049813
4.380583,51.885062,1506,85697.79427,433427.7878,30.25979967,161.5616887
4.380725,51.884798,1507,85707.16341,433398.2829,30.95847185,161.5897008
4.380865,51.884538,1508,85716.40113,433369.2249,30.49271694,161.5710017
4.381007,51.884274,1509,85725.7705,433339.72,30.95850526,161.5894997
4.381151,51.884007,1510,85735.27305,433309.8794,31.31873565,161.543219
4.381296,51.883739,1511,85744.84303,433279.9267,31.44610832,161.4882938
4.381465,51.883467,1513,85756.05927,433249.5061,32.4242006,158.9680008
4.381633,51.883203,1514,85767.21912,433219.9766,31.56972258,158.5047441
4.381801,51.882938,1515,85778.37756,433190.3357,31.67329884,158.5783806
4.381969,51.882675,1516,85789.53922,433160.9175,31.46626995,158.4302757
4.382136,51.882413,1517,85800.63371,433131.6114,31.33751435,158.4724521
4.382303,51.882151,1518,85811.72833,433102.3054,31.33753766,158.4723375
4.382468,51.881892,1519,85822.69001,433073.335,30.97651617,158.4826252
4.382634,51.881631,1520,85833.71759,433044.1412,31.20882148,158.5147507
4.382803,51.881366,1521,85844.9457,433014.4996,31.69865365,158.4618301
4.382972,51.881101,1522,85856.17395,432984.858,31.69867753,158.4617142
4.383168,51.880842,1524,85869.2705,432955.8583,31.82160673,154.9041859
4.383366,51.880598,1525,85882.52796,432928.5254,30.38003667,153.3336276
4.383513,51.880348,1527,85892.26496,432900.5736,29.60085459,160.0031436
4.383663,51.880091,1528,85902.19788,432871.8401,30.40350311,160.13913
4.383811,51.879835,1530,85911.99475,432843.2199,30.25222416,160.3127575
4.383958,51.879581,1531,85921.72596,432814.8231,30.01952327,160.2933187
4.38405,51.879422,1532,85927.81625,432797.0472,18.79130096,160.2971474
4.384085,51.879331,1533,85930.08638,432786.8903,10.40802866,166.610472
4.384187,51.879072,1534,85936.71176,432757.9801,29.6613128,166.3018147
4.384289,51.878813,1535,85943.33723,432729.0699,29.66132112,166.3017383
4.38439,51.878555,1536,85949.89547,432700.2719,29.5369495,166.3803335
4.384481,51.878323,1537,85955.80514,432674.3758,26.56325852,166.354527
4.384566,51.878043,1539,85961.2281,432643.1455,31.69933544,169.358906
4.384634,51.877786,1541,85965.51589,432614.4901,28.97600922,170.6996429
4.38467,51.877647,1542,85967.78141,432598.9924,15.66327899,170.8930743
4.384695,51.87753,1543,85969.32329,432585.9526,13.13135723,172.4663501
4.384751,51.877271,1544,85972.78186,432557.0861,29.07453798,172.3777643
4.384811,51.877012,1546,85976.5159,432528.2158,29.11235785,171.8403642
4.384871,51.876753,1547,85980.24998,432499.3455,29.11235995,171.8403176
4.384931,51.876496,1548,85983.98718,432470.6977,28.89210213,171.7776365
4.384991,51.87624,1549,85987.72597,432442.1612,28.7819874,171.745913
4.38505,51.875987,1550,85991.40054,432413.9593,28.44177262,171.7866268
4.385107,51.875739,1551,85994.94511,432386.3156,27.871537,171.9034413
4.385164,51.875494,1552,85998.49433,432359.0057,27.54111128,171.805594
4.385221,51.87525,1553,86002.04512,432331.807,27.43098879,171.7724249
4.385252,51.875117,1554,86003.97581,432316.9815,14.95145224,171.7905991
4.385294,51.87501,1555,86006.70383,432305.0381,12.25169282,166.3441118
4.385387,51.874772,1556,86012.74284,432278.4727,27.24461042,166.4032303
4.38543,51.874663,1557,86015.5367,432266.3058,12.48420439,166.2779892
4.385491,51.874543,1558,86019.55318,432252.8982,13.99711841,162.5341385
4.385596,51.874338,1559,86026.46923,432229.9926,23.92817179,162.4095279
4.385761,51.87411,1561,86037.48171,432204.4715,27.79726211,155.8702733
4.385928,51.873907,1563,86048.67034,432181.7297,25.34650086,153.0143221
4.386062,51.873756,1564,86057.66632,432164.8041,19.16879884,151.2201908
4.38632,51.873535,1566,86075.09392,432139.9736,30.3376898,144.1474723
4.386477,51.873401,1567,86085.69992,432124.9175,18.41766555,144.0491811
4.386785,51.873216,1569,86106.62599,432104.0446,29.55793331,134.1384122
4.387028,51.873071,1570,86123.13744,432087.6834,23.2460134,133.9498271
4.387263,51.87293,1571,86139.10422,432071.7748,22.54057744,134.1072708
4.387443,51.872822,1572,86151.33417,432059.5895,17.26514755,134.1072128
4.38776,51.87269,1574,86172.96161,432044.6045,26.31291904,123.9289201
4.387947,51.872612,1575,86185.71962,432035.7501,15.53038998,123.9740348
4.388286,51.872516,1577,86208.91728,432024.7495,25.67522991,114.5834932
4.388562,51.872437,1578,86227.80266,432015.6998,20.94284833,114.816191
4.388838,51.872359,1579,86246.68963,432006.7614,20.89642339,114.5392463
4.389,51.872313,1580,86257.77516,432001.4907,12.27537136,114.6419623
4.38942,51.872253,1582,86286.60602,431994.4188,29.68713977,102.9953626
4.389726,51.87221,1583,86307.61249,431989.346,21.61149211,102.7900873
4.390034,51.872166,1584,86328.75521,431984.1601,21.7706127,102.99538
4.390345,51.872141,1586,86350.13354,431981.0852,21.59951446,97.39907713
4.390673,51.872123,1587,86372.69325,431978.773,22.67911878,95.06619924
4.391006,51.872122,1589,86395.62321,431978.3475,22.93515685,90.27782812
4.391202,51.872122,1590,86409.12042,431978.1626,13.49921289,89.99992291
4.391347,51.87213,1591,86419.11779,431978.9158,10.02625178,84.90658226
4.391699,51.872149,1592,86443.38662,431980.6975,24.33547239,85.01626964
4.392045,51.872187,1593,86467.27118,431984.5988,24.20239414,79.93888269
4.392386,51.872243,1595,86490.83879,431990.5073,24.29830007,75.1414747
4.392726,51.87231,1597,86514.35422,431997.6406,24.57489614,72.34105231
4.393068,51.87238,1598,86538.01186,432005.1059,24.8089126,71.70294633
4.393408,51.872449,1599,86561.53019,432012.462,24.6432444,71.84799048
4.393747,51.872518,1600,86584.97959,432019.8191,24.57777429,71.79794524
4.394087,51.872588,1601,86608.49929,432027.2866,24.67806581,71.60246618
4.394429,51.872658,1602,86632.15666,432034.7523,24.80877482,71.70284021
4.394773,51.872728,1603,86655.95167,432042.2163,24.93955877,71.8021615
4.395121,51.872793,1605,86680.01447,432049.1203,25.03504149,73.20871383
4.395469,51.872858,1606,86704.0772,432056.0245,25.03500843,73.2086908
4.39582,51.872924,1607,86728.34797,432063.0373,25.26496899,73.10245979
4.396174,51.87299,1608,86752.82525,432070.0473,25.46270242,73.23757021
4.396525,51.873055,1609,86777.09436,432076.9491,25.23278594,73.34415392
4.39669,51.873086,1610,86788.50357,432080.2429,11.87582264,73.11563901
4.3969,51.873105,1611,86802.99336,432082.1597,14.61681467,81.68404778
4.397262,51.873137,1612,86827.96982,432085.3801,25.18461909,81.87243227
4.397625,51.873169,1613,86853.01512,432088.5998,25.25278366,81.89451784
4.397987,51.873201,1614,86877.99152,432091.8205,25.18458406,81.87242079
4.398348,51.873233,1615,86902.89903,432095.0422,25.11638831,81.85020379
4.398703,51.873265,1616,86927.39333,432098.2697,24.70738256,81.71435638
4.39899,51.87329,1617,86947.19442,432100.7823,19.96096223,81.98946769
4.399257,51.873302,1619,86965.59861,432101.8674,18.437164,85.84702393
4.399404,51.873307,1621,86975.72882,432102.2861,10.13941771,86.85468529
4.399744,51.873321,1622,86999.16291,432103.5255,23.46813678,86.1940324
4.400082,51.873336,1623,87022.46078,432104.8781,23.33838425,85.89903181
4.4004,51.873349,1624,87044.37838,432106.0271,21.94890387,86.22131462
4.400766,51.873354,1626,87069.58924,432106.2413,25.21316481,88.73553059
4.401113,51.873359,1627,87093.49173,432106.4734,23.9049367,88.66633407
4.401468,51.873365,1628,87117.94662,432106.8094,24.45854508,88.43579261
4.401833,51.87337,1629,87143.08861,432107.0249,25.14430105,88.73206776
4.402202,51.873375,1630,87168.50604,432107.2368,25.41971806,88.7458046
4.402372,51.873378,1631,87180.21702,432107.4119,11.7129324,88.36689843
4.402574,51.873377,1632,87194.12553,432107.1123,13.91251161,90.45814692
4.402945,51.873375,1633,87219.67014,432106.5439,25.55233986,90.49883714
4.403313,51.873374,1634,87245.00966,432106.0896,25.34500107,90.25138542
4.403684,51.873372,1635,87270.55427,432105.5214,25.55234156,90.4988371
4.404055,51.87337,1636,87296.09889,432104.9534,25.55234269,90.49883709
4.40443,51.873368,1637,87321.91895,432104.3817,25.82782001,90.49351327
4.4048,51.873367,1638,87347.39621,432103.9261,25.48274695,90.25002499
4.40517,51.873361,1640,87372.86597,432102.9144,25.49124926,91.50054375
