lon,lat,strategy metric,chunk_match_ix,order,x,y,distance,bearing
4.388639,51.922812,0.985965,8,1098,86310.09223,437619.7823,22.28991371,-125.7348033
4.388495,51.922746,0.985965,8,1100,86300.08619,437612.576,12.33163648,-126.5485683
4.388352,51.92268,0.985965,8,1101,86290.14891,437605.3687,12.27644886,-126.7397336
4.388208,51.922614,0.985965,8,1102,86280.14281,437598.1624,12.33165972,-126.5484873
4.388057,51.922544,0.985965,8,1103,86269.64907,437590.5178,12.98377598,-126.8607159
4.387921,51.922481,0.985965,8,1104,86260.19779,437583.6377,11.6909145,-126.8404554
4.387784,51.922418,0.985965,8,1105,86250.6777,437576.7586,11.74605586,-126.6392049
4.38764,51.922352,0.985965,8,1106,86240.67149,437569.5524,12.33170586,-126.5483265
4.387421,51.922251,0.985965,8,1108,86225.4527,437558.5234,18.79598653,-126.7185429
4.387297,51.922194,0.985965,8,1110,86216.83592,437552.2996,10.63004715,-126.6285329
4.38712,51.922112,0.985965,8,1112,86204.53515,437543.3447,15.21594943,-126.8426834
4.38699,51.922052,0.985965,8,1114,86195.50101,437536.7928,11.16050811,-126.7393507
4.386806,51.921967,0.985965,8,1116,86182.71407,437527.5108,15.80154898,-126.7641546
4.386669,51.921904,0.985965,8,1118,86173.19376,437520.6319,11.74614187,-126.6388892
4.386518,51.921835,0.985965,8,1120,86162.70122,437513.0987,12.91746854,-126.4654083
4.386382,51.921772,0.985965,8,1122,86153.24965,437506.2188,11.69103195,-126.8400189
4.386212,51.921684,0.985965,8,1125,86141.42098,437496.59,15.25315813,-129.9355072
4.386065,51.921617,0.985965,8,1128,86131.20655,437489.2755,12.56394629,-126.3950124
4.385911,51.92155,0.985965,8,1130,86120.51059,437481.9678,12.95476029,-125.1310698
4.385769,51.921498,0.985965,8,1134,86110.66303,437476.3174,11.35409279,-120.6358383
4.385626,51.921455,0.985965,8,1136,86100.76047,437471.6693,10.93981728,-115.934301
4.385467,51.921387,0.985965,8,1139,86089.71895,437464.2551,13.30057818,-124.6702425
4.385332,51.921432,0.985965,8,1142,86080.5016,437469.3893,10.55140562,-61.67116218
4.385178,51.921435,0.985965,8,1145,86069.91288,437469.8691,10.60017684,-88.19540773
4.385049,51.921391,0.985965,8,1149,86060.97176,437465.0965,10.13572591,-118.8823881
4.384969,51.921309,0.985965,8,1152,86055.34293,437456.0499,10.65533953,-148.8998007
4.384969,51.921204,0.985965,8,1155,86055.18185,437444.3688,11.68291495,180
4.384759,51.921071,0.985965,8,1159,86040.53226,437429.7719,20.68158195,-135.6868317
4.384629,51.921008,0.985965,8,1161,86031.49309,437422.8866,11.36348909,-128.0875728
4.384483,51.920928,0.985965,8,1164,86021.32719,437414.1252,13.42115247,-131.5463767
4.384341,51.920849,0.985965,8,1166,86011.43794,437405.4713,13.14178401,-131.9790164
4.384135,51.920746,0.985965,8,1168,85997.10933,437394.2082,18.22645551,-128.9598938
4.383963,51.920667,0.985965,8,1170,85985.15633,437385.5828,14.74094102,-126.605191
4.383798,51.920592,0.985965,8,1171,85973.69096,437377.3959,14.0891338,-126.3200481
4.383653,51.920525,0.985965,8,1172,85963.61363,437370.0799,12.45365002,-126.7699637
4.383339,51.920381,0.985965,8,1175,85941.79256,437354.3583,26.89623402,-126.562942
4.383215,51.920324,0.985965,8,1176,85933.17508,437348.135,10.63033041,-126.6273843
4.383085,51.920264,0.985965,8,1177,85924.14022,437341.5836,11.16079163,-126.7382511
4.382948,51.920201,0.985965,8,1178,85914.61921,437334.7051,11.74642683,-126.637843
4.382771,51.92012,0.985965,8,1179,85902.31891,437325.8622,15.14992529,-126.5046913
4.38262,51.92005,0.985965,8,1180,85891.82401,437318.2183,12.98423459,-126.8591803
4.382359,51.919931,0.985965,8,1182,85873.68682,437305.2279,22.31064064,-126.4033386
4.382223,51.919868,0.985965,8,1183,85864.23445,437298.3486,11.69134737,-126.8388469
4.382092,51.919808,0.985965,8,1185,85855.13063,437291.7983,11.2160748,-126.5277425
4.381961,51.919749,0.985965,8,1186,85846.02832,437285.3592,11.15021604,-126.068266
4.381824,51.919687,0.985965,8,1187,85836.50863,437278.5921,11.68045612,-126.1995675
4.38154,51.91956,0.985965,8,1190,85816.77665,437264.7338,24.11367316,-125.8739873
4.381387,51.919492,0.985965,8,1191,85806.147,437257.3145,12.96356962,-125.7070093
4.381186,51.919403,0.985028,9,1193,85792.18301,437247.6047,17.00897161,-125.6054937
4.381037,51.919332,0.985028,9,1195,85781.82382,437239.848,12.94214785,-127.6182955
4.380881,51.919257,0.985028,9,1196,85770.9769,437231.6529,13.59543377,-127.8650325
4.380729,51.919177,0.985028,9,1198,85760.39741,437222.8977,13.73313197,-130.4029496
4.380586,51.919093,0.985028,9,1199,85750.43084,437213.6891,13.57028892,-133.5299747
4.380453,51.919015,0.985028,9,1200,85741.16139,437205.1384,12.61168755,-133.4837956
4.380329,51.918931,0.985028,9,1202,85732.50179,437195.9116,12.65461719,-137.6097464
4.380212,51.918849,0.985028,9,1203,85724.32678,437186.9007,12.16731777,-138.578289
4.380103,51.918759,0.985028,9,1205,85716.68975,437176.9922,12.51080535,-143.1703692
4.379961,51.918627,0.985028,9,1206,85706.71779,437162.4428,17.63978955,-146.3678591
4.379821,51.918551,0.985028,9,1208,85696.96972,437154.1213,12.81754991,-131.2796994
4.379713,51.918479,0.985028,9,1210,85689.42913,437146.2144,10.92672945,-137.1526715
4.379629,51.918384,0.985028,9,1212,85683.50406,437135.7258,12.04707659,-151.3317171
4.379541,51.918293,0.985028,9,1215,85677.30997,437125.6861,11.797385,-149.1214007
4.379433,51.918144,0.985028,9,1218,85669.65053,437109.213,18.16771655,-155.8574478
4.379323,51.917982,0.985028,9,1222,85661.8334,437091.2957,19.54949933,-157.2233824
4.379205,51.917804,0.985028,9,1223,85653.44118,437071.6059,21.4048044,-157.7096767
4.379147,51.917716,0.985028,9,1224,85649.31538,437061.8714,10.57337972,-157.8259252
4.379071,51.917557,0.985028,9,1227,85643.84172,437044.2553,18.44787811,-163.5335823
4.379029,51.917446,0.985028,9,1228,85640.7811,437031.9468,12.68407306,-166.8308036
4.378985,51.917326,0.985028,9,1229,85637.56897,437018.6389,13.69080626,-167.2248101
4.378948,51.917177,0.985028,9,1231,85634.79364,437002.0981,16.77292348,-171.2699779
4.378907,51.916988,0.985028,9,1233,85631.68138,436981.1112,21.21760177,-172.3595675
4.378895,51.916859,0.985028,9,1235,85630.65674,436966.7716,14.377013,-176.7077309
4.378885,51.916729,0.985028,9,1236,85629.76815,436952.3187,14.48090581,-177.2765914
4.378877,51.916589,0.985028,9,1238,85629.00171,436936.7515,15.58693004,-177.9762072
4.378871,51.916481,0.985028,9,1239,85628.42225,436924.7424,12.02379219,-178.0323741
4.378865,51.916369,0.985028,9,1241,85627.83661,436912.2882,12.46860201,-178.1025894
4.378853,51.916149,0.985028,9,1242,85626.67151,436887.8249,24.49238882,-178.0681074
4.378845,51.915999,0.985028,9,1243,85625.88962,436871.1452,16.6989385,-178.1110006
4.378839,51.915889,0.985028,9,1244,85625.30706,436858.9136,12.24619385,-178.0680962
4.378831,51.915759,0.985028,9,1245,85624.55604,436844.4589,14.47501802,-177.8206351
4.378823,51.91561,0.985028,9,1246,85623.77569,436827.8904,16.58773267,-178.0983154
4.378818,51.91552,0.985028,9,1247,85623.29279,436817.8828,10.01982542,-178.0323318
4.378812,51.9154,0.985028,9,1248,85622.69478,436804.5387,13.35827067,-178.2289616
4.378804,51.915259,0.985028,9,1249,85621.92677,436788.8602,15.6981239,-177.9904888
4.378796,51.91512,0.985028,9,1250,85621.16184,436773.4043,15.47573093,-177.9615928
4.378789,51.91498,0.985028,9,1251,85620.46416,436757.8361,15.58464816,-178.228945
4.378782,51.91484,0.985028,9,1253,85619.76648,436742.268,15.58464783,-178.2289394
4.378772,51.9146,0.985028,9,1254,85618.70805,436715.5778,26.71263934,-178.5239646
4.378768,51.9145,0.985028,9,1255,85618.2785,436704.4567,11.1299766,-178.5829783
4.378761,51.91433,0.985028,9,1257,85617.5345,436685.5511,18.92130513,-178.5413134
4.378757,51.91423,0.985028,9,1258,85617.10495,436674.43,11.12997612,-178.5829697
4.378754,51.91414,0.985028,9,1259,85616.75963,436664.4205,10.01604243,-178.8190655
4.378805,51.913993,0.985028,9,1262,85620.04148,436648.0182,16.72829289,167.8904489
4.378743,51.913838,0.985028,9,1264,85615.53667,436630.8339,17.76601803,-166.1056102
4.378741,51.913736,0.985028,9,1266,85615.24163,436619.4884,11.34993725,-179.305262
4.378736,51.913645,0.985028,9,1268,85614.75716,436609.3695,10.13102353,-178.0538562
4.378743,51.91347,0.985028,9,1271,85614.96863,436589.8943,19.477456,178.5829456
4.37875,51.91328,0.985028,9,1273,85615.15695,436568.7503,21.1459709,178.6947725
4.37876,51.913041,0.985028,9,1275,85615.47604,436542.1523,26.60140421,178.5177398
4.378767,51.91289,0.985028,9,1277,85615.72456,436525.3471,16.80802384,178.357812
4.378772,51.91279,0.985028,9,1278,85615.91421,436514.2174,11.13188786,178.2288582
4.378778,51.91265,0.985028,9,1280,85616.11092,436498.6368,15.58266773,178.4817454
4.378787,51.91244,0.985028,9,1282,85616.40599,436475.266,23.37400096,178.4817383
4.378796,51.91225,0.985028,9,1284,85616.73194,436454.1201,21.14954992,178.3220012
4.378802,51.9121,0.985028,9,1285,85616.91323,436437.4271,16.69495866,178.5829022
4.378816,51.91179,0.985028,9,1287,85617.39798,436402.9266,34.50581171,178.4001294
4.378812,51.91169,0.985028,9,1290,85616.96842,436391.8055,11.12997168,-178.5828892
4.378804,51.911549,0.985028,9,1292,85616.20037,436376.1271,15.69811555,-177.990322
4.378798,51.911429,0.985028,9,1294,85615.60233,436362.783,13.35826274,-178.2288043
4.378791,51.911309,0.985028,9,1296,85614.93549,436349.4398,13.36056645,-177.933837
4.378802,51.911189,0.985028,9,1299,85615.50711,436336.0794,13.37331948,176.7552289
4.378807,51.911082,0.985028,9,1301,85615.68598,436324.171,11.91039688,178.3445973
4.378657,51.911036,0.985028,9,1303,85605.29443,436319.1968,11.52137363,-116.3744737
4.378516,51.911002,0.985028,9,1305,85595.54062,436315.549,10.4141938,-111.3003212
4.378256,51.910932,0.985028,9,1307,85577.54356,436308.0098,19.51344884,-113.524319
4.3781,51.91089,0.985028,9,1308,85566.7453,436303.4864,11.70808153,-113.5243336
4.377959,51.910851,0.985028,9,1310,85556.98371,436299.2824,10.62895902,-114.0954151
4.377797,51.910802,0.985028,9,1311,85545.76177,436293.986,12.40970901,-116.0613839
4.377627,51.910751,0.985028,9,1312,85533.98628,436288.4748,13.00209477,-115.8764721
4.377449,51.910698,0.985028,9,1314,85521.65725,436282.7487,13.59460574,-115.7076735
4.377269,51.910648,0.985028,9,1315,85509.19521,436277.3583,13.57861547,-114.1864935
4.377075,51.910593,0.985028,9,1316,85495.76215,436271.4252,14.68582888,-114.626455
4.376888,51.91054,0.985028,9,1318,85482.81379,436265.7078,14.15522496,-114.6201005
4.376731,51.910493,0.985028,9,1319,85471.93881,436260.6293,12.00302116,-115.8285593
4.376516,51.910422,0.985028,9,1321,85457.03602,436252.9363,16.77218608,-118.0997695
4.376347,51.910368,0.985028,9,1323,85445.3245,436247.0906,13.09011685,-117.3224404
4.376176,51.910319,0.985028,9,1324,85433.48308,436241.803,12.96903621,-114.8589681
4.37602,51.910273,0.985028,9,1325,85422.67835,436236.8349,11.89285889,-115.4903958
4.375881,51.910233,0.970635,10,1326,85413.05256,436232.518,10.5500459,-114.9519195
4.375672,51.910172,0.970635,10,1328,85398.57791,436225.932,15.90345237,-115.2630188
4.375501,51.910122,0.970635,10,1330,85386.73484,436220.5333,13.01624874,-115.3032729
4.375347,51.910078,0.970635,10,1332,85376.07072,436215.7858,11.6737582,-114.7951068
4.37516,51.910023,0.970635,10,1334,85363.11898,436209.8463,14.24950078,-115.4333098
4.374982,51.909971,0.970635,10,1336,85350.79109,436204.2319,13.54689044,-115.2832921
4.374744,51.909901,0.970635,10,1340,85334.30697,436196.6726,18.13576581,-115.4332328
4.374523,51.909832,0.970635,10,1343,85318.99404,436189.2083,17.03625362,-116.7850875
4.374343,51.909774,0.970635,10,1345,85306.51914,436182.9284,13.96714269,-117.5188843
4.374209,51.90973,0.970635,10,1347,85297.23098,436178.162,10.4403562,-117.9641381
4.374074,51.909684,0.970635,10,1348,85287.87089,436173.174,10.606767,-118.8515568
4.37394,51.909639,0.970635,10,1349,85278.58114,436168.2963,10.49300731,-118.5007132
4.373798,51.909591,0.970635,10,1350,85268.73627,436163.0926,11.1361475,-118.6583696
4.373664,51.909546,0.970635,10,1351,85259.44649,436158.215,10.49302401,-118.5006632
4.373425,51.909465,0.970635,10,1353,85242.8762,436149.4332,18.75455408,-118.7212889
4.37329,51.909419,0.970635,10,1354,85233.516,436144.4453,10.60681478,-118.8514132
4.37316,51.909378,0.970635,10,1356,85224.50757,436140.0089,10.04213811,-117.018236
4.37293,51.909307,0.970635,10,1359,85208.57194,436132.3311,17.68977282,-116.5242394
4.372769,51.909266,0.970635,10,1361,85197.43048,436127.9245,11.98190675,-112.378945
4.372478,51.909192,0.970635,10,1364,85177.29291,436119.9716,21.65229159,-112.3501206
4.372276,51.909141,0.970635,10,1367,85163.31479,436114.4919,15.01462105,-112.205735
4.372104,51.909103,0.970635,10,1369,85151.42104,436110.4298,12.56901252,-109.6570353
4.371914,51.909062,0.970635,10,1372,85138.28408,436106.0512,13.84820507,-109.2335662
4.371771,51.909034,0.970635,10,1373,85128.40122,436103.0737,10.32221985,-107.5668063
4.371581,51.908998,0.970635,10,1375,85115.272,436099.2514,13.67504929,-107.0321958
4.371426,51.908969,0.970635,10,1376,85104.56187,436096.1742,11.1440304,-106.8306826
4.371255,51.908938,0.970635,10,1378,85092.74772,436092.8899,12.26283736,-106.3362711
4.371089,51.90891,0.970635,10,1379,85081.28224,436089.9346,11.84087143,-105.254542
4.370877,51.908874,0.970635,10,1381,85066.63919,436086.1336,15.12916307,-105.3524722
4.370607,51.908838,0.970635,10,1384,85048.00532,436082.3885,19.00754928,-102.1653422
4.370443,51.90882,0.970635,10,1386,85036.69297,436080.5439,11.46238691,-100.0626699
4.370282,51.908814,0.970635,10,1387,85025.60571,436080.0314,11.09970644,-93.44808204
4.370032,51.908804,0.970635,10,1388,85008.38841,436079.1596,17.24031129,-93.70023171
4.369851,51.908796,0.970635,10,1389,84995.92189,436078.4439,12.48773044,-94.08743612
4.369691,51.90879,0.970635,10,1390,84984.90342,436077.9305,11.0310202,-93.46957899
4.36954,51.908789,0.970635,10,1392,84974.51201,436077.9647,10.39203934,-90.61340749
4.36938,51.908787,0.970635,10,1393,84963.49978,436077.8964,11.01305009,-91.15774241
4.36922,51.908786,0.970635,10,1395,84952.4891,436077.9393,11.01136414,-90.57889881
4.36907,51.908785,0.970635,10,1396,84942.16649,436077.9726,10.32322672,-90.61749729
4.36892,51.908784,0.970635,10,1397,84931.84388,436078.006,10.32322695,-90.61749727
4.36866,51.908786,0.970635,10,1400,84913.95718,436078.4791,17.89393758,-89.28734186
4.36844,51.90879,0.970635,10,1402,84898.82588,436079.1363,15.1463925,-88.31608854
4.36827,51.908792,0.970635,10,1404,84887.13181,436079.5227,11.70109217,-88.91021692
4.368105,51.908797,0.970635,10,1407,84875.78646,436080.2381,11.36850789,-87.19499459
4.36791,51.908806,0.970635,10,1409,84862.38315,436081.4275,13.45672173,-85.73227607
4.367936,51.90892,0.970635,10,1410,84864.34998,436094.0848,12.8098557,8.02919131
4.367963,51.909035,0.970635,10,1413,84866.38717,436106.8523,12.92974941,8.262264185
4.367988,51.909134,0.970635,10,1415,84868.26177,436117.8418,11.14883998,8.87702537
4.368014,51.909234,0.970635,10,1416,84870.20674,436128.9416,11.26950646,9.135396543
4.368044,51.909353,0.970635,10,1417,84872.45656,436142.1512,13.40059397,8.862300242
4.368075,51.909472,0.970635,10,1418,84874.77517,436155.3599,13.41136765,9.152764706
4.368106,51.909593,0.970635,10,1419,84877.0969,436168.7911,13.63111092,9.003954109
4.368154,51.909721,0.970635,10,1421,84880.59923,436182.9846,14.62004039,13.0578383
4.368207,51.909809,0.970635,10,1422,84884.38317,436192.7233,10.44861099,20.43014247
4.368305,51.909921,0.970635,10,1424,84891.30077,436205.0887,14.16955115,28.4209853
4.368416,51.909998,0.970635,10,1426,84899.05823,436213.5477,11.47818117,41.71941658
4.36857,51.91005,0.970635,10,1428,84909.73529,436219.1842,12.07414106,61.36739512
4.368802,51.910086,0.970635,10,1430,84925.75418,436222.9654,16.46002484,75.91550599
4.369025,51.910075,0.970635,10,1432,84941.08055,436221.5267,15.39459431,94.5599321
4.36919,51.910046,0.970635,10,1434,84952.38819,436218.1415,11.8041449,105.8638493
4.36936,51.909969,0.970635,10,1436,84963.9651,436209.4115,14.50034203,126.2169276
4.369481,51.90987,0.970635,10,1438,84972.13631,436198.2813,13.80836308,142.9135057
4.369578,51.909778,0.970635,10,1439,84978.66713,436187.953,12.22056622,146.8917359
4.369664,51.909631,0.970635,10,1441,84984.35545,436171.5166,17.3938278,160.108086
4.369773,51.909466,0.970635,10,1443,84991.59832,436153.0556,19.83207892,157.776198
4.369868,51.909322,0.970635,10,1444,84997.91066,436136.9443,17.30469347,157.8029791
4.36993,51.909227,0.970635,10,1445,85002.02872,436126.316,11.39886289,158.0186757
4.36997,51.909109,0.970635,10,1447,85004.59725,436113.1501,13.41480169,168.1589523
4.370001,51.909018,0.970635,10,1448,85006.58857,436102.9966,10.34747317,168.1020392
4.370045,51.908886,0.970635,10,1449,85009.41056,436088.2694,14.99594392,168.350809
4.370098,51.908684,0.970635,10,1451,85012.74285,436065.7462,22.76967452,170.7824264
4.370139,51.908502,0.970635,10,1453,85015.28062,436045.4595,20.44596261,172.0678885
4.370167,51.90832,0.970635,10,1455,85016.92392,436025.1852,20.34181156,174.5644168
4.370194,51.90813,0.970635,10,1457,85018.48597,436004.022,21.22196528,174.9770073
4.370223,51.90793,0.970635,10,1458,85020.17008,435981.7444,22.3424345,174.8752037
4.370236,51.907837,0.970635,10,1459,85020.91983,435971.3857,10.38630383,175.0585819
4.370242,51.90773,0.970635,10,1460,85021.16613,435959.4764,11.91257763,178.013611
4.370254,51.90752,0.970635,10,1461,85021.66496,435936.1026,23.38036486,177.9757967
4.370263,51.90735,0.970635,10,1462,85022.01963,435917.1817,18.92528897,178.1245175
4.370272,51.907199,0.970635,10,1463,85022.40389,435900.3745,16.81251713,177.8887242
4.370267,51.90708,0.970635,10,1464,85021.87461,435887.1407,13.24507553,-178.5113161
4.370257,51.90685,0.970635,10,1465,85020.82852,435861.5631,25.60033654,-178.4595524
4.370253,51.906745,0.970635,10,1466,85020.38984,435849.8859,11.68612885,-178.6501958
4.370242,51.906631,0.970635,10,1467,85019.45549,435837.2141,12.70684662,-176.5844981
4.370219,51.906401,0.970635,10,1468,85017.51484,435811.6491,25.63998877,-176.4605901
4.370208,51.906295,0.970635,10,1469,85016.59292,435799.8673,11.81842172,-176.3273776
4.370186,51.906182,0.970635,10,1470,85014.90319,435787.3174,12.66384537,-173.1333656
4.373581,51.896207,0.981252,11,1471,85233.04165,434674.3496,1134.205565,168.1091485
4.373851,51.895987,0.981252,11,1473,85251.28355,434649.6158,30.73482252,142.791192
4.374087,51.895797,0.981252,11,1474,85267.23203,434628.2522,26.66151512,142.4590439
4.374636,51.895378,0.981252,11,1476,85304.36869,434581.1126,60.01390572,140.9704005
4.374913,51.895166,0.981252,11,1477,85323.10548,434557.2624,30.33151893,141.0486613
4.375115,51.895012,0.981252,11,1478,85336.77018,434539.9365,22.06723388,140.9397385
4.375309,51.894864,0.981252,11,1479,85349.89364,434523.2858,21.20186706,140.9584065
4.375563,51.894658,0.981252,11,1481,85367.0571,434500.1253,28.82854895,142.6615984
4.375761,51.894496,0.981252,11,1482,85380.43441,434481.9134,22.59826534,142.9040134
4.375939,51.89435,0.981252,11,1483,85392.46,434465.5006,20.34792388,142.9726422
4.376115,51.894197,0.981252,11,1485,85404.33717,434448.3111,20.89485911,144.5602687
4.376288,51.894038,0.981252,11,1487,85415.99866,434430.457,21.32626989,146.052385
4.376447,51.893876,0.981252,11,1489,85426.69197,434412.2825,21.08805268,148.7319159
4.376596,51.893716,0.981252,11,1490,85436.70016,434394.3402,20.54599644,150.0507265
4.376747,51.893544,0.981252,11,1492,85446.82752,434375.0609,21.77852076,151.4905704
4.376891,51.893375,0.981252,11,1493,85456.47779,434356.1222,21.25685446,152.2024366
4.37704,51.893181,0.981252,11,1495,85466.43363,434334.3974,23.89865439,154.5830391
4.377176,51.892993,0.981252,11,1496,85475.50404,434313.3526,22.91752795,155.8875668
4.377271,51.892862,0.981252,11,1497,85481.84053,434298.6882,15.97572654,155.8347645
4.377428,51.892596,0.981252,11,1499,85492.23599,434268.946,31.50832271,159.9385417
4.37755,51.892388,0.981252,11,1500,85500.31208,434245.6897,24.62004056,160.0538706
4.377663,51.892171,0.981252,11,1502,85507.75484,434221.4407,25.36684322,162.1413405
4.377758,51.891979,0.981252,11,1503,85513.99731,434199.9902,22.34161794,162.9784195
4.377851,51.891718,0.981252,11,1505,85519.99559,434170.8654,29.73763403,167.5669865
4.377933,51.89149,0.981252,11,1506,85525.28774,434145.4224,25.98900309,167.4544861
4.37801,51.891246,0.981252,11,1508,85530.21107,434118.2042,27.66141971,168.9515383
4.378084,51.891006,0.981252,11,1509,85534.93413,434091.4338,27.18528553,169.1989442
4.378137,51.890837,0.981252,11,1510,85538.32137,434072.5822,19.15457305,169.0185353
4.378224,51.890533,0.981252,11,1512,85543.84055,434038.6795,34.35085142,169.9583535
4.378293,51.890292,0.981252,11,1513,85548.21805,434011.8027,27.23244869,169.954078
4.378367,51.890053,0.981252,11,1515,85552.94287,433985.1436,27.07601549,169.1545954
4.378442,51.889811,0.981252,11,1516,85557.73195,433958.1499,27.41680773,169.144487
4.378526,51.889575,0.981252,11,1518,85563.14988,433931.815,26.8878895,167.5795831
4.378613,51.889333,0.981252,11,1519,85568.76512,433904.8098,27.58434687,167.4587978
4.378702,51.889093,0.981252,11,1521,85574.52118,433878.0251,27.39764056,167.0765911
4.37878,51.888887,0.981252,11,1522,85579.57257,433855.0335,23.54132517,166.8138594
4.378892,51.88861,0.981252,11,1524,85586.85494,433824.1107,31.77043938,165.9534368
4.378988,51.888372,0.981252,11,1525,85593.09616,433797.5419,27.29349659,165.9857601
4.379098,51.888127,0.981252,11,1527,85600.29039,433770.181,28.29244834,164.4735792
4.379176,51.887955,0.981252,11,1528,85605.39447,433750.9718,19.87681851,164.3252309
4.379259,51.88777,0.981252,11,1529,85610.82274,433730.3116,21.36256934,164.484355
4.379366,51.887539,0.981252,11,1531,85617.83225,433704.5111,26.73720416,164.0062959
4.37947,51.887316,0.981252,11,1532,85624.64766,433679.6034,25.82467762,163.9026047
4.379573,51.887094,0.981252,11,1533,85631.39584,433654.808,25.6987178,163.9812319
4.379608,51.886976,0.981252,11,1534,85633.6233,433641.6473,13.34861006,169.5995645
4.379676,51.886745,0.981252,11,1535,85637.94827,433615.884,26.12520165,169.676288
4.379823,51.886473,0.981252,11,1537,85647.64854,433585.4842,31.91168434,161.508594
4.379952,51.886232,0.981252,11,1538,85656.15757,433558.5502,28.24760694,161.6735714
4.380039,51.886072,0.981252,11,1539,85661.90018,433540.6675,18.78318966,161.4029925
4.380141,51.885882,0.981252,11,1540,85668.62923,433519.433,22.27639107,161.6232149
4.380259,51.885662,0.981252,11,1541,85676.41359,433494.8458,25.7914428,161.6384096
4.380383,51.885433,0.981252,11,1542,85684.59722,433469.2517,26.87210493,161.4749229
4.380507,51.885202,0.981252,11,1543,85692.77785,433443.4351,27.08320992,161.6244086
4.380632,51.88497,0.981252,11,1544,85701.02588,433417.5063,27.21053722,161.5605877
4.380761,51.88473,0.981252,11,1545,85709.53705,433390.6837,28.14209372,161.6017669
4.380887,51.884497,0.981252,11,1546,85717.85256,433364.6427,27.33791189,161.4972671
4.381062,51.884172,0.981252,11,1547,85729.3999,433328.3202,38.11592241,161.5708598
4.381203,51.88391,0.981252,11,1548,85738.70366,433299.0388,30.72564206,161.5801306
4.381318,51.883697,0.981252,11,1549,85746.29298,433275.2333,24.98732234,161.5245906
4.381484,51.883436,0.981252,11,1551,85757.31963,433246.0393,31.20866215,158.5155388
4.381707,51.883087,0.981252,11,1552,85772.13525,433207.0013,41.75720286,158.424774
4.381867,51.882835,0.981252,11,1553,85782.76298,433178.8143,30.12560121,158.5488931
4.382021,51.882593,0.981252,11,1554,85792.99314,433151.7456,28.93896325,158.5044784
4.382175,51.882352,0.981252,11,1555,85803.22494,433124.7881,28.83548568,158.4233618
4.382367,51.88205,0.981252,11,1556,85815.97929,433091.0084,36.10937955,158.522723
4.382438,51.88194,0.981252,11,1557,85820.69836,433078.7035,13.17948869,158.225666
4.382617,51.881658,0.981252,11,1558,85832.58867,433047.1611,33.71089372,158.553566
4.382777,51.881407,0.981252,11,1559,85843.21864,433019.0855,30.02219275,158.4706127
4.382931,51.881166,0.981252,11,1560,85853.45101,432992.1282,28.83558325,158.4228422
4.383025,51.881018,0.981252,11,1561,85859.69542,432975.574,17.69370623,158.5415157
4.383094,51.880933,0.981252,11,1562,85864.31544,432966.0523,10.58395782,153.3256181
4.383281,51.880702,0.981252,11,1563,85876.83546,432940.1761,28.74749728,153.388973
4.383372,51.88059,0.981252,11,1564,85882.92877,432927.6297,13.9484875,153.3046252
4.383442,51.880469,0.981252,11,1565,85887.56242,432914.1021,14.29997138,160.3008414
4.383583,51.880227,0.981252,11,1566,85896.89867,432887.046,28.62324028,160.1709661
4.383681,51.88006,0.981252,11,1567,85903.38959,432868.3743,19.76877536,160.0397867
4.383867,51.879738,0.981252,11,1569,85915.7015,432832.3756,38.04800805,160.3279722
4.38401,51.879491,0.981252,11,1570,85925.16809,432804.7613,29.19340869,160.2867702
4.38412,51.879243,0.981252,11,1572,85932.36113,432777.0672,28.61455717,164.6495873
4.384223,51.878981,0.981252,11,1573,85939.05079,432747.8223,30.00192627,166.3249738
4.384321,51.878731,0.981252,11,1574,85945.41469,432719.9171,28.62320812,166.3627302
4.384422,51.878473,0.981252,11,1575,85951.97294,432691.1191,29.53695209,166.3803094
4.384481,51.878323,0.981252,11,1576,85955.80514,432674.3758,17.17718581,166.3179661
4.38451,51.878225,0.981252,11,1577,85957.65152,432663.4459,11.08534592,169.6213082
4.384582,51.877988,0.981252,11,1578,85962.24538,432637.0117,26.8319059,169.3511512
4.384629,51.877806,0.981252,11,1580,85965.20231,432616.7198,20.50726457,170.9190742
4.38467,51.877647,0.981252,11,1581,85967.78141,432598.9924,17.91503191,170.9321871
4.384709,51.877467,0.981252,11,1582,85970.19062,432578.9307,20.20698328,172.362105
4.384768,51.877197,0.981028,12,1583,85973.83889,432548.8376,30.3150722,172.2975582
4.384828,51.876939,0.981028,12,1584,85977.57447,432520.0785,29.00222412,171.8091528
4.384886,51.876691,0.981028,12,1585,85981.18773,432492.4339,27.88131217,171.7635018
4.384944,51.876443,0.981028,12,1586,85984.80103,432464.7892,27.88131416,171.7634568
4.385001,51.876195,0.981028,12,1587,85988.34552,432437.1455,27.87153354,171.9035228
4.385057,51.875956,0.981028,12,1588,85991.835,432410.504,26.87053137,171.748132
4.385115,51.875707,0.981028,12,1589,85995.4469,432382.7481,27.99144187,171.795951
4.385171,51.875467,0.981028,12,1590,85998.93493,432355.9953,26.98065291,171.7819556
4.385226,51.875227,0.981028,12,1591,86002.35415,432329.2435,26.97089674,171.9267118
4.385252,51.875117,0.981028,12,1592,86003.97581,432316.9815,12.36943632,171.6766495
4.385301,51.874992,0.981028,12,1593,86007.15824,432303.029,14.31166238,166.3616338
4.385392,51.874761,0.981028,12,1594,86013.07028,432277.2442,26.45524915,166.2966279
