t,date,lat_gps,lon_gps,alt,speed,speed3D,fix,precision,speed_haversine,distance_gps,bearing_gps,speed_geod,x_gps,y_gps,road_index,lon_road,lat_road,order,x_road,y_road,distance_road,bearing_road,offset,section,road type
1186.0409442573082,2016-01-01 20:09:05.970000+00:00,51.8810092,4.3831378,6.546112628000003,31.209,112.5,2.0,168.0,32.37611328657413,32.776288746548715,157.67597275725018,32.45881872133584,85867.44814131867,432974.4877458591,932.0,4.382972,51.881101,1522.0,85856.17395,432984.858,31.69867753,2243678.4617142,-6.679784883253758,E,straight
1187.0233498300636,2016-01-01 20:09:06.953000+00:00,51.8807685,4.3832986,6.474112628,31.016,111.42,2.0,211.0,29.012420282165937,28.98023531689716,157.53747736573854,29.49925786313996,85878.14938179041,432947.55735338485,933.0,4.383168,51.880842,1524.0,85869.2705,432955.8583,31.82160673,2243674.9041859,-4.52000589163714,E,straight
1188.0429442573084,2016-01-01 20:09:07.972000+00:00,51.8805032,4.3834772,6.430112628000003,30.594,110.124,2.0,211.0,31.88694839845864,31.97815187440683,157.38161520276634,31.36360009422604,85890.03849277605,432917.8733528621,934.0,4.383366,51.880598,1525.0,85882.52796,432928.5254,30.38003667,2243673.3336276,-1.931093412589881,E,straight
1189.0351635555542,2016-01-01 20:09:08.965000+00:00,51.8802505,4.3836363,6.634112628000004,30.448,109.332,2.0,211.0,30.1167835424933,30.17576790952845,158.71137341610697,30.41239770570667,85900.60450922388,432889.6096461712,935.0,4.383513,51.880348,1527.0,85892.26496,432900.5736,29.60085459,2243680.0031436,-4.087441566955654,E,straight
1190.0449442573083,2016-01-01 20:09:09.974000+00:00,51.8799836,4.3837953,6.778112628000002,30.193,108.648,2.0,211.0,31.53190902225933,31.65075718900501,159.76135365534495,31.344189024431262,85911.14196032357,432859.7663306649,936.0,4.383663,51.880091,1528.0,85902.19788,432871.8401,30.40350311,2243680.13913,-4.3101798881092845,E,straight
1191.0273498300637,2016-01-01 20:09:10.957000+00:00,51.8797446,4.3839301,7.104112628000003,30.0,108.108,2.0,214.0,27.895847413605,28.16592003460029,160.7574497688184,28.67035857258228,85920.05616777347,432833.0498641607,937.0,4.383811,51.879835,1530.0,85911.99475,432843.2199,30.25222416,2243680.3127575,-4.164053418676383,E,straight
1192.038163555554,2016-01-01 20:09:11.968000+00:00,51.8794904,4.384061,7.373112628000001,29.838,107.64,2.0,211.0,29.487368534044005,29.68524733092885,162.32273926553523,29.367673372784427,85928.67861855148,432804.6461441034,939.0,4.38405,51.879422,1532.0,85927.81625,432797.0472,18.79130096,2243680.2971474,-3.3738043261124555,E,straight
1193.0479442573082,2016-01-01 20:09:12.977000+00:00,51.8792218,4.3841883,7.8791126280000015,29.703,106.992,2.0,211.0,31.01328973074061,31.14493390818554,163.6523180180769,30.843265130816764,85937.03120098491,432774.6438829028,940.0,4.384085,51.879331,1533.0,85930.08638,432786.8903,10.40802866,2243686.610472,-3.920144292729757,E,straight
1194.040163555554,2016-01-01 20:09:13.970000+00:00,51.8789669,4.384301,8.340112628,29.612,106.632,2.0,211.0,29.312131439152324,29.404137477536405,164.69614246204316,29.634716367159584,85944.39966383764,432746.1796080961,941.0,4.384187,51.879072,1534.0,85936.71176,432757.9801,29.6613128,2243686.3018147,-4.674790366803624,E,straight
1195.0411635555542,2016-01-01 20:09:14.971000+00:00,51.8787111,4.3844005,8.965112628,29.463,106.2,2.0,224.0,29.22568865476248,29.274752576426323,166.46404906686234,29.245507069351014,85950.85797249229,432717.62775864266,942.0,4.384289,51.878813,1535.0,85943.33723,432729.0699,29.66132112,2243686.3017383,-4.597226508997459,E,straight
1196.0509442573084,2016-01-01 20:09:15.980000+00:00,51.8784405,4.3844915,9.647112628000002,29.285,105.588,2.0,224.0,30.56383886569631,30.7535560747316,168.24256834624256,30.455678169832016,85956.7083950607,432687.4375145927,944.0,4.384481,51.878323,1537.0,85955.80514,432674.3758,26.56325852,2243686.354527,-3.9591938619800766,E,straight
1197.0431635555542,2016-01-01 20:09:16.973000+00:00,51.878185,4.3845694,10.487112628000006,29.086,104.94,2.0,170.0,28.665783560672725,28.929942073934104,169.31370049129904,29.15680245796566,85961.6800744424,432658.9395694491,945.0,4.384566,51.878043,1539.0,85961.2281,432643.1455,31.69933544,2243689.358906,-3.3606761737995816,E,straight
1198.0441635555542,2016-01-01 20:09:17.974000+00:00,51.87793,4.3846414,10.873112628,29.037,104.472,2.0,270.0,28.777875483130234,28.80256380297528,170.08736517476612,28.773790012963,85966.24634181845,432630.5028569065,945.0,4.384566,51.878043,1539.0,85961.2281,432643.1455,31.69933544,2243689.358906,-2.5974003605980505,E,straight
1199.0451635555542,2016-01-01 20:09:18.975000+00:00,51.8776752,4.3847054,11.267112628,28.93,104.076,2.0,203.0,28.84789956795371,28.69086853285628,171.1634889534203,28.662206326530427,85970.262134881,432602.0959952357,947.0,4.38467,51.877647,1542.0,85967.78141,432598.9924,15.66327899,2243690.8930743,-2.94068360468376,E,straight
1200.046163555554,2016-01-01 20:09:19.976000+00:00,51.8774205,4.3847623,11.347112628000003,28.855,104.148,2.0,203.0,28.237008970692,28.608818268718395,172.1276639047734,28.58023803069488,85973.7892604297,432573.7070037319,948.0,4.384695,51.87753,1543.0,85969.32329,432585.9526,13.13135723,2243692.4663501,-2.821919209974446,E,straight
1201.0559442573085,2016-01-01 20:09:20.985000+00:00,51.8771496,4.3848139,11.546112628000005,29.005000000000003,104.58,2.0,165.0,30.31730204007612,30.35043411179353,173.27629547247284,30.05646083259092,85976.926647221,432543.5208236,949.0,4.384751,51.877271,1544.0,85972.78186,432557.0861,29.07453798,2243692.3777643,-2.3088518513221343,E,straight
1202.048163555554,2016-01-01 20:09:21.978000+00:00,51.8768931,4.3848602,11.553112628,28.942,104.364,2.0,190.0,28.57384685011336,28.71703740704321,173.62519652516468,28.94222825318985,85979.72122828079,432514.9416550028,950.0,4.384811,51.877012,1546.0,85976.5159,432528.2158,29.11235785,2243691.8403642,-1.2888582232503698,E,straight
1203.049163555554,2016-01-01 20:09:22.979000+00:00,51.8766368,4.3849064,11.490112628000006,28.951,104.256,2.0,190.0,28.573848904882663,28.694158462563315,173.63389274870235,28.6654929695944,85982.50926753087,432486.3848336288,951.0,4.384871,51.876753,1547.0,85980.24998,432499.3455,29.11235995,2243691.8403176,-0.3968765808947817,E,straight
1204.050163555554,2016-01-01 20:09:23.980000+00:00,51.8763814,4.3849504,11.588112628000005,28.656,103.896,2.0,190.0,27.62619390654151,28.57817922781732,173.91347761154782,28.549629598219774,85985.14723924201,432457.93022680585,952.0,4.384931,51.876496,1548.0,85983.98718,432470.6977,28.89210213,2243691.7776365,0.6778089626909479,E,straight
1205.0599442573082,2016-01-01 20:09:24.989000+00:00,51.8761133,4.3849937,11.774112628000005,28.54,102.888,2.0,153.0,29.47696154310555,29.97882060683844,174.29141226735695,29.6884467635006,85987.71756893859,432428.0634324313,953.0,4.384991,51.87624,1549.0,85987.72597,432442.1612,28.7819874,2243691.745913,2.0322348733317352,E,straight
1206.0521635555542,2016-01-01 20:09:25.982000+00:00,51.8758642,4.3850309,11.698112628000004,28.023,100.98,2.0,185.0,27.493500007903823,27.834259222891543,174.7189858593959,28.05252757338515,85989.89704169909,432400.31614984665,954.0,4.38505,51.875987,1550.0,85991.40054,432413.9593,28.44177262,2243691.7866268,3.4371365361195263,E,straight
1207.0531635555542,2016-01-01 20:09:26.983000+00:00,51.875619,4.385067,11.768112628000004,27.511,99.432,2.0,185.0,26.5733313271474,27.3952182859774,174.79319050908526,27.3678504355425,85992.00678049738,432373.003781938,955.0,4.385107,51.875739,1551.0,85994.94511,432386.3156,27.871537,2243691.9034413,4.783900585694707,F,curve
1208.0541635555542,2016-01-01 20:09:27.984000+00:00,51.8753739,4.3851066,11.908112628000003,27.751,99.648,2.0,150.0,27.540020667225463,27.407072489992515,174.28921854865308,27.37969279719597,85994.35770438185,432345.6992186696,956.0,4.385164,51.875494,1552.0,85998.49433,432359.0057,27.54111128,2243691.805594,5.990994653210536,F,curve
1209.011260046782,2016-01-01 20:09:28.941000+00:00,51.8751327,4.3851626,12.196112628000002,27.484,98.964,2.0,150.0,28.64729789104316,27.112809100660417,171.82222676938338,28.32818775239792,85997.8439207676,432318.8129607934,958.0,4.385252,51.875117,1554.0,86003.97581,432316.9815,14.95145224,2243691.7905991003,5.807537907873254,F,curve
1210.0463498300635,2016-01-01 20:09:29.976000+00:00,51.8748929,4.385233,12.607112628000005,27.411,98.928,2.0,142.0,25.497610748147284,27.11827489794361,169.7008777365553,26.198959100890097,86002.32389564147,432292.0687878621,959.0,4.385294,51.87501,1555.0,86006.70383,432305.0381,12.25169282,2243686.3441118,7.318044743424804,F,curve
1211.013260046782,2016-01-01 20:09:30.943000+00:00,51.87466,4.3853276,12.895112628,26.801,96.552,2.0,142.0,27.92146705768963,26.72005255036161,165.88747764970466,27.634471213926865,86008.48089850007,432266.0692688793,961.0,4.38543,51.874663,1557.0,86015.5367,432266.3058,12.48420439,2243686.2779892,6.910523136293152,F,curve
1212.0483498300634,2016-01-01 20:09:31.978000+00:00,51.8744375,4.3854485,13.033112628000003,26.32,94.752,2.0,141.0,24.46590499128598,26.11915763127169,161.41056713594338,25.23371214086443,86016.4649228752,432241.201786792,962.0,4.385491,51.874543,1558.0,86019.55318,432252.8982,13.99711841,2243682.5341385,6.456408112130213,F,curve
1213.015260046782,2016-01-01 20:09:32.945000+00:00,51.8742227,4.3855913,13.220112628000004,26.011,93.6,2.0,174.0,27.06415173635524,25.844087625581427,157.6329281109874,26.72852885274988,86025.96886738625,432217.17015403433,963.0,4.385596,51.874338,1559.0,86026.46923,432229.9926,23.92817179,2243682.4095279,4.352055183816801,F,curve
1214.0045524444429,2016-01-01 20:09:33.934000+00:00,51.8740181,4.3857565,13.319112628000006,25.63,92.412,2.0,177.0,25.042974299582244,25.44959584919968,153.44495567630216,25.72504944885304,86037.03100990686,432194.2520258991,964.0,4.385761,51.87411,1561.0,86037.48171,432204.4715,27.79726211,2243675.8702733,4.589080903949661,F,curve
1215.0055524444429,2016-01-01 20:09:34.935000+00:00,51.8738235,4.3859393,13.319112628000006,25.218,91.044,2.0,177.0,24.56948814461392,25.04622882412408,149.82420399774912,25.021207616508164,86049.32052615518,432172.429715228,965.0,4.385928,51.873907,1563.0,86048.67034,432181.7297,25.34650086,2243673.0143221,3.640639409189862,F,curve
1216.018260046782,2016-01-01 20:09:35.948000+00:00,51.8736295,4.3861495,13.519112628000002,24.712,89.064,2.0,153.0,25.561965271381293,25.99046800037065,146.15130698075092,25.66433582639161,86063.49786152302,432150.6482041586,966.0,4.386062,51.873756,1564.0,86057.66632,432164.8041,19.16879884,2243671.2201908,1.7040744863631212,F,curve
1217.0075524444428,2016-01-01 20:09:36.937000+00:00,51.8734562,4.38636,13.783112628000003,24.21,87.408,2.0,153.0,23.85197591866559,24.12424289213201,143.06207380241295,24.385351539315447,86077.72768320821,432131.1692910166,967.0,4.38632,51.873535,1566.0,86075.09392,432139.9736,30.3376898,2243664.1474723,3.0219558328652933,F,curve
1218.008552444443,2016-01-01 20:09:37.938000+00:00,51.8732959,4.3865883,13.678112628,24.045,86.544,2.0,153.0,23.631285976361923,23.776874021953464,138.60163909412557,23.753120901047577,86093.20325704393,432113.1197774584,968.0,4.386477,51.873401,1567.0,86085.69992,432124.9175,18.41766555,2243664.0491811,0.8522213158170848,F,curve
1219.009552444443,2016-01-01 20:09:38.939000+00:00,51.8731426,4.3868264,13.582112628000004,23.663,85.176,2.0,153.0,23.258707994606542,23.66105573588929,136.12755701847647,23.637418317572283,86109.36450412638,432095.8397651061,969.0,4.386785,51.873216,1569.0,86106.62599,432104.0446,29.55793331,2243654.1384122,3.981193346700412,F,curve
1220.022260046782,2016-01-01 20:09:39.952000+00:00,51.8729913,4.3870726,13.447112628,22.628,81.61200000000001,2.0,138.0,23.32957582514097,23.893784707593024,134.7931695580213,23.59396202063089,86126.08670634322,432078.7746291573,970.0,4.387028,51.873071,1570.0,86123.13744,432087.6834,23.2460134,2243653.9498271,4.366976201953049,F,curve
1221.0573498300637,2016-01-01 20:09:40.987000+00:00,51.8728613,4.3873149,12.948112628000004,22.243,80.13600000000001,2.0,138.0,20.58595337234877,22.08396270007148,130.91765360580084,21.33531125199372,86142.57305082063,432064.0828337779,971.0,4.387263,51.87293,1571.0,86139.10422,432071.7748,22.54057744,2243654.1072708,3.1088040448786702,F,curve
1222.024260046782,2016-01-01 20:09:41.954000+00:00,51.872744,4.3875663,12.405112628000005,21.792000000000005,78.66000000000001,2.0,138.0,22.43545752402197,21.682525674340884,127.00819730869485,22.42454914576264,86159.70556649166,432050.7953312452,972.0,4.387443,51.872822,1572.0,86151.33417,432059.5895,17.26514755,2243654.1072128,0.4880346781095082,F,curve
1223.013552444443,2016-01-01 20:09:42.943000+00:00,51.8726416,4.3878187,11.769112628000002,20.797,74.844,2.0,137.0,20.588591753001648,20.7845422128448,123.24167808318754,21.00950362298269,86176.92982180779,432039.16454207024,973.0,4.38776,51.87269,1574.0,86172.96161,432044.6045,26.31291904,2243643.9289201,2.298786941568224,F,curve
1224.026260046782,2016-01-01 20:09:43.956000+00:00,51.8725427,4.3880895,11.175112628,20.7,74.52,2.0,137.0,21.7459735863192,21.65504697219908,120.54084923548436,21.38331629206816,86195.42658067668,432027.9057687561,974.0,4.387947,51.872612,1575.0,86185.71962,432035.7501,15.53038998,2243643.9740348,1.0808164836718366,F,curve
1225.0024674771223,2016-01-01 20:09:44.932000+00:00,51.8724631,4.38834,10.704112628000004,20.774,74.48400000000001,2.0,137.0,19.612368064355312,19.393187390613004,117.17367140003662,19.865846937727635,86212.55500699652,432018.8133641274,975.0,4.388286,51.872516,1577.0,86208.91728,432024.7495,25.67522991,2243634.5834932,3.884697864406985,F,curve
1226.028260046782,2016-01-01 20:09:45.958000+00:00,51.8723823,4.3886277,10.100112628000003,20.838,75.06,2.0,137.0,21.69046119017874,21.7588940169284,114.40425498572888,21.211787509971906,86232.24336096233,432009.5523339992,976.0,4.388562,51.872437,1578.0,86227.80266,432015.6998,20.94284833,2243634.816191,3.716001950534338,F,curve
1227.0175524444428,2016-01-01 20:09:46.947000+00:00,51.872313,4.3889077,9.569112628000006,21.059,75.852,2.0,137.0,20.79137779240436,20.76886977373961,111.793261821716,20.99366155329505,86251.41910905621,432001.578019131,978.0,4.389,51.872313,1580.0,86257.77516,432001.4907,12.27537136,2243634.6419623,2.570766684811692,F,curve
1228.018552444443,2016-01-01 20:09:47.948000+00:00,51.8722507,4.3891947,9.038112628,21.231,76.464,2.0,137.0,20.93793382231724,20.946831705280783,109.3247422267023,20.925905799477043,86271.08764922028,431994.3758995122,978.0,4.389,51.872313,1580.0,86257.77516,432001.4907,12.27537136,2243634.6419623,0.9162656994614908,F,curve
1229.019552444443,2016-01-01 20:09:48.949000+00:00,51.8721981,4.389491,8.521112628000004,21.492,77.292,2.0,161.0,21.311816314672942,21.229819790603592,106.00213971919835,21.20861117942467,86291.41148171773,431988.24417796975,979.0,4.38942,51.872253,1582.0,86286.60602,431994.4188,29.68713977,2243622.9953626,4.93586456858589,F,curve
1230.020552444443,2016-01-01 20:09:49.950000+00:00,51.8721555,4.389795,7.992112628000001,21.712,78.264,2.0,161.0,21.56396524384981,21.46733909245165,102.75562446463928,21.445893199252904,86312.28087232396,431983.21774853184,980.0,4.389726,51.87221,1583.0,86307.61249,431989.346,21.61149211,2243622.7900873,4.942709795732325,F,curve
1231.033260046782,2016-01-01 20:09:50.963000+00:00,51.8721211,4.3901235,7.384112628000004,21.949,78.804,2.0,137.0,23.124464958307307,22.94641880705904,99.60181525645046,22.6584838052548,86334.84996583553,431979.08050410944,981.0,4.390034,51.872166,1584.0,86328.75521,431984.1601,21.7706127,2243622.99538,3.578955401727482,F,curve
1232.022552444443,2016-01-01 20:09:51.952000+00:00,51.8721016,4.3904435,6.898112628,22.465,80.928,2.0,137.0,22.15599384642201,22.14607455004989,95.62219927613135,22.38577250003501,86356.85648253893,431976.6089879712,982.0,4.390345,51.872141,1586.0,86350.13354,431981.0852,21.59951446,2243617.39907713,3.57316166146866,F,curve
1233.0235524444429,2016-01-01 20:09:52.953000+00:00,51.8720919,4.3907721,6.665112628000003,23.086,83.16000000000001,2.0,137.0,22.723365904209064,22.657575870091136,92.73012796722576,22.63494092916251,86379.47018679221,431975.2196861362,983.0,4.390673,51.872123,1587.0,86372.69325,431978.773,22.67911878,2243615.0661992403,2.94098344808133,F,curve
1234.0245524444429,2016-01-01 20:09:53.954000+00:00,51.8720944,4.3911103,6.089112628000002,23.641,84.96000000000001,2.0,144.0,23.477463279940363,23.29470533073549,89.31568125650898,23.2714338968392,86402.76358577498,431975.17865945975,985.0,4.391202,51.872122,1590.0,86409.12042,431978.1626,13.49921289,2243609.99992291,2.983931987241549,F,curve
1235.0255524444428,2016-01-01 20:09:54.955000+00:00,51.8721088,4.3914547,5.636112627999999,24.213,86.976,2.0,144.0,24.06986516896713,23.77410694250507,86.13558550368286,23.750356585919715,86426.50206805971,431976.4557496343,986.0,4.391347,51.87213,1591.0,86419.11779,431978.9158,10.02625178,2243604.90658226,3.1059115326706794,F,curve
1236.038260046782,2016-01-01 20:09:55.968000+00:00,51.872137,4.3918223,5.376112628000001,24.468,87.98400000000001,2.0,144.0,25.564373673677384,25.51159730021724,82.9351610558922,25.19147406545752,86451.85918457883,431979.2463066635,987.0,4.391699,51.872149,1592.0,86443.38662,431980.6975,24.33547239,2243605.01626964,2.181742889472304,F,curve
1237.0144674771225,2016-01-01 20:09:56.944000+00:00,51.8721743,4.3921515,5.154112628,24.698,88.776,2.0,144.0,23.14614094181524,23.04985417229121,79.62705839636658,23.6116356584692,86474.58577742714,431983.08554473607,988.0,4.392045,51.872187,1593.0,86467.27118,431984.5988,24.20239414,2243599.93888269,2.767834088881077,F,curve
1238.040260046782,2016-01-01 20:09:57.970000+00:00,51.8722296,4.3925155,5.028112628000002,24.75,88.92,2.0,144.0,25.90335281181185,25.813945917411385,76.21023178395518,25.164879022259,86499.7361701481,431988.8945695317,989.0,4.392386,51.872243,1595.0,86490.83879,431990.5073,24.29830007,2243595.1414747,3.840387536955376,F,curve
1239.029552444443,2016-01-01 20:09:58.959000+00:00,51.8722951,4.392856,4.886112627999999,24.796,89.10000000000001,2.0,144.0,24.60123665637477,24.55767394650487,72.73647485053539,24.823473832979133,86523.28373994605,431995.8605877793,990.0,4.392726,51.87231,1597.0,86514.35422,431997.6406,24.57489614,2243592.34105231,4.404909873235862,G,straight
1240.042260046782,2016-01-01 20:09:59.972000+00:00,51.8723705,4.3932111,4.659112628000003,24.653,88.776,2.0,144.0,25.654117871609543,25.8557634092693,71.0664954744359,25.53132152809838,86547.85169997334,432003.9143300465,991.0,4.393068,51.87238,1598.0,86538.01186,432005.1059,24.8089126,2243591.70294633,4.220481220756155,G,straight
1241.031552444443,2016-01-01 20:10:00.961000+00:00,51.8724435,4.393543,4.5481126280000055,24.526,88.38000000000001,2.0,144.0,24.14933782061657,24.2591313275768,70.43853408342903,24.52169993920584,86570.81831208486,432011.723031826,992.0,4.393408,51.872449,1599.0,86561.53019,432012.462,24.6432444,2243591.8479904803,3.595805569066479,G,straight
1242.032552444443,2016-01-01 20:10:01.962000+00:00,51.8725161,4.3938764,4.270112628,24.631,88.70400000000001,2.0,144.0,24.38169005730868,24.341662367814425,70.61863465446898,24.317345022792207,86593.88753718507,432019.4859280422,993.0,4.393747,51.872518,1600.0,86584.97959,432019.8191,24.57777429,2243591.79794524,3.09906675038474,G,straight
1243.0335524444429,2016-01-01 20:10:02.963000+00:00,51.8725873,4.3942119,4.078112628,24.689,89.028,2.0,144.0,24.31515431237845,24.42714961056712,71.07585777096064,24.402746863703992,86617.09917348965,432027.09120730456,994.0,4.394087,51.872588,1601.0,86608.49929,432027.2866,24.67806581,2243591.60246618,2.899599794741993,G,straight
1244.0345524444429,2016-01-01 20:10:03.964000+00:00,51.8726557,4.3945504,3.928112628000001,24.796,89.38799999999999,2.0,144.0,24.35958678269841,24.524196427725418,71.92092620427783,24.499696730995,86640.51307220195,432034.38227753126,995.0,4.394429,51.872658,1602.0,86632.15666,432034.7523,24.80877482,2243591.70284021,2.9747716191813,G,straight
1245.0355524444428,2016-01-01 20:10:04.965000+00:00,51.8727206,4.3948919,3.7541126280000015,24.835,89.424,2.0,144.0,24.47759055756521,24.60356471199734,72.93237998900514,24.57898572627165,86664.12817383977,432041.2812676269,996.0,4.394773,51.872728,1603.0,86655.95167,432042.2163,24.93955877,2243591.8021615,3.4417802678700884,G,straight
1246.048260046782,2016-01-01 20:10:05.978000+00:00,51.8727846,4.3952545,3.643112628000004,24.873,89.676,2.0,144.0,25.84538277342132,25.968605237134177,74.08467664773075,25.64274740028917,86689.19483794137,432048.0604201495,997.0,4.395121,51.872793,1605.0,86680.01447,432049.1203,25.03504149,2243593.20871383,3.666771829746813,G,straight
1247.037552444443,2016-01-01 20:10:06.967000+00:00,51.872846,4.3956007,3.372112628000004,25.125,90.252,2.0,144.0,24.95112045794607,24.80305179077649,74.01183240368566,25.07150752337416,86713.12814628414,432054.5658553047,998.0,4.395469,51.872858,1606.0,86704.0772,432056.0245,25.03500843,2243593.2086908,4.011149897666789,G,straight
1248.038552444443,2016-01-01 20:10:07.968000+00:00,51.8729066,4.3959513,2.9941126280000034,25.372,91.512,2.0,144.0,24.96092904684892,25.070390193582483,74.39812917226145,25.04534484873434,86737.36317070427,432060.97827467375,999.0,4.39582,51.872924,1607.0,86728.34797,432063.0373,25.26496899,2243593.10245979,4.590497394659731,G,straight
1249.039552444443,2016-01-01 20:10:08.969000+00:00,51.8729655,4.3963032,2.7601126280000017,25.279,90.828,2.0,144.0,25.07997948446104,25.10656984282712,74.86882327183397,25.08148835447324,86761.68507422737,432067.2004685609,1000.0,4.396174,51.87299,1608.0,86752.82525,432070.0473,25.46270242,2243593.23757021,5.281074928062065,G,straight
1250.040552444443,2016-01-01 20:10:09.970000+00:00,51.8730215,4.3966549,2.614112628000001,25.181,90.792,2.0,156.0,24.85814810892757,25.01091287034428,75.57413820445454,24.98592694340147,86785.98874737442,432073.100347389,1002.0,4.39669,51.873086,1610.0,86788.50357,432080.2429,11.87582264,2243593.11563901,6.10425020993297,G,straight
1251.053260046782,2016-01-01 20:10:10.983000+00:00,51.8730783,4.397027,2.4441126280000063,25.196,90.504,2.0,154.0,26.31375599682948,26.39507075814604,76.14678099549941,26.06386156989433,86811.69835641165,432079.0702097565,1003.0,4.3969,51.873105,1611.0,86802.99336,432082.1597,14.61681467,2243601.68404778,4.316024393075349,G,straight
1252.0294674771224,2016-01-01 20:10:11.959000+00:00,51.8731241,4.3973614,2.387112628000004,25.203,90.792,2.0,135.0,23.48760776440336,23.587851822607146,77.52328272831953,24.162745631207017,86834.79514996968,432083.8518158874,1004.0,4.397262,51.873137,1612.0,86827.96982,432085.3801,25.18461909,2243601.87243227,2.4778821621147578,G,straight
1253.055260046782,2016-01-01 20:10:12.985000+00:00,51.8731693,4.3977369,2.2851126280000003,25.22,90.72,2.0,132.0,26.38193172287775,26.345889452616905,78.99510527922595,25.683447347799024,86860.72120800687,432088.5282590987,1005.0,4.397625,51.873169,1613.0,86853.01512,432088.5998,25.25278366,2243601.89451784,1.1573534846644573,G,straight
1254.0445524444428,2016-01-01 20:10:13.974000+00:00,51.8732061,4.3980927,2.2201126280000025,25.045,90.144,2.0,132.0,24.736663314072253,24.84435478693122,80.51377565469171,25.11325756234958,86885.2779259097,432092.28880498186,1006.0,4.397987,51.873201,1614.0,86877.99152,432091.8205,25.18458406,2243601.87242079,0.5665345613413488,G,straight
1255.057260046782,2016-01-01 20:10:14.987000+00:00,51.8732396,4.3984667,2.348112628000002,24.789,89.424,2.0,128.0,25.60666245690316,26.026364795862463,81.76590375296328,25.699782183670745,86911.08289436469,432095.6653062162,1007.0,4.398348,51.873233,1615.0,86902.89903,432095.0422,25.11638831,2243601.85020379,0.5433444791107348,G,straight
1256.0334674771225,2016-01-01 20:10:15.963000+00:00,51.8732655,4.3987984,2.4661126280000047,24.443,88.236,2.0,128.0,22.657023670887583,23.0258217895191,82.81024959405553,23.58701754757885,86933.96348427149,432098.2360520287,1008.0,4.398703,51.873265,1616.0,86927.39333,432098.2697,24.70738256,2243601.71435638,0.9801102175769436,G,straight
1257.059260046782,2016-01-01 20:10:16.989000+00:00,51.8732907,4.3991637,2.584112628,23.986,86.652,2.0,128.0,24.91019851001787,25.314616772903484,83.64066073469066,24.67810502985848,86959.15674022473,432100.6975829728,1010.0,4.399257,51.873302,1619.0,86965.59861,432101.8674,18.437164,2243605.84702393,0.7002273979292676,G,straight
1258.048552444443,2016-01-01 20:10:17.978000+00:00,51.8733095,4.3995046,2.6531126280000024,23.578,85.068,2.0,128.0,23.26369250842483,23.57137295470421,84.90860166121921,23.826497616309,86982.66007412261,432102.470076651,1011.0,4.399404,51.873307,1621.0,86975.72882,432102.2861,10.13941771,2243606.85468529,0.1966082153441417,G,straight
1259.049552444443,2016-01-01 20:10:18.979000+00:00,51.8733227,4.3998409,2.557112628000006,23.292,83.808,2.0,128.0,22.86976455801974,23.20807548935065,86.37154340191941,23.18489059875245,87005.83816540203,432103.6239906711,1012.0,4.399744,51.873321,1622.0,86999.16291,432103.5255,23.46813678,2243606.1940324,0.3448154812150684,G,straight
1260.0374674771224,2016-01-01 20:10:19.967000+00:00,51.8733326,4.4001754,2.5081126279999992,23.341,84.096,2.0,128.0,21.706615420903635,23.063900619369967,87.26240284717667,23.346036710075857,87028.88730912296,432104.41257452767,1013.0,4.400082,51.873336,1623.0,87022.46078,432104.8781,23.33838425,2243605.89903181,0.9239222554284332,G,straight
1261.051552444443,2016-01-01 20:10:20.981000+00:00,51.8733415,4.4005123,2.461112628000002,23.556,84.852,2.0,128.0,23.23013957145046,23.22399030400285,87.55606645483424,22.901424488489265,87052.1002015325,432105.0877729185,1014.0,4.4004,51.873349,1624.0,87044.37838,432106.0271,21.94890387,2243606.22131462,1.4461739491251224,G,straight
1262.0525524444429,2016-01-01 20:10:21.982000+00:00,51.8733514,4.4008545,2.425112628000001,24.012,86.292,2.0,128.0,23.73275388704952,23.59361127513545,87.32390510619248,23.57004123390211,87075.67956117775,432105.8693759249,1015.0,4.400766,51.873354,1626.0,87069.58924,432106.2413,25.21316481,2243608.7355305897,0.5062308351703304,G,straight
1263.0125758362558,2016-01-01 20:10:22.942000+00:00,51.8733608,4.4012034,2.333112628000002,24.419,87.94800000000001,2.0,128.0,25.5543896806646,24.05206940423143,87.50760268984425,25.05362849420933,87099.7195292146,432106.5892083592,1016.0,4.401113,51.873359,1627.0,87093.49173,432106.4734,23.9049367,2243608.6663340703,0.0291735428316998,G,straight
1264.0135758362558,2016-01-01 20:10:23.943000+00:00,51.8733685,4.4015779,2.2551126280000062,24.901,89.316,2.0,128.0,26.07533985953153,25.806653145385013,88.09737383439428,25.78087227311251,87125.51977869788,432107.0961339136,1017.0,4.401468,51.873365,1628.0,87117.94662,432106.8094,24.45854508,2243608.43579261,-0.0799012049002268,G,straight
1265.0424674771225,2016-01-01 20:10:24.972000+00:00,51.8733741,4.4019406,2.289112628000005,25.423,91.332,2.0,128.0,23.791445614855668,24.98750877220385,88.57099273335373,24.28585069575891,87150.50428888669,432107.3805823842,1018.0,4.401833,51.87337,1629.0,87143.08861,432107.0249,25.14430105,2243608.73206776,-0.1915027392879307,G,straight
1266.0565524444428,2016-01-01 20:10:25.986000+00:00,51.8733781,4.4023081,2.189112628000004,25.62,92.304,2.0,128.0,25.314355329297488,25.31423282100578,88.99246323535198,24.962634923874763,87175.81691782262,432107.4826799649,1020.0,4.402372,51.873378,1631.0,87180.21702,432107.4119,11.7129324,2243608.36689843,-0.1961503439838101,G,straight
